rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_direct_expected_return,avg_hit_payout,max_hit_payout,max_hit_share
odds_50_1000_top100_by_direct_expected_return,13326,470502,35.30706888788834,47050200,108710920,61660720,2.310530454705825,2.3081884880404333,5512,0.01171514680065122,0.4136274951223173,0.24045016740667957,3.1594342455866743e-06,396.9863320453473,335.4,5749.030357002626,19722.590711175617,110190,0.0010136056248995042
odds_100_1000_expected>=1000_top10,13306,132125,9.92973094844431,13212500,30583130,17370630,2.314711825922422,2.307152317880795,953,0.00721286660359508,0.07162182474071847,0.2098478929071008,0.0108515877626824,462.4038357615894,417.8,7486.946054551263,32091.427072402937,99880,0.003265852775696928
odds_50_1000_top75_by_direct_expected_return,13326,469135,35.20448746810746,46913500,108327880,61414380,2.3090982339838213,2.3067494431240476,5495,0.011713046351263495,0.41235179348641754,0.24056018448321803,3.1594342455866743e-06,396.8304805652957,335.2,5754.383403489445,19713.89990900819,110190,0.0010171896653013055
odds_50_500_expected>=1000_top3,13305,39905,2.999248402856069,3990500,9255310,5264810,2.3193359228166894,2.3060343315374014,390,0.009773211377020424,0.029312288613303268,0.28635183302230743,0.0301898550464316,309.9722967046736,310.3,7895.553652142373,23731.5641025641,53080,0.005735086128935714
odds_50_500_expected>=800_top3,13305,39911,2.9996993611424276,3991100,9255310,5264210,2.318987246623738,2.305687655032447,390,0.009771742126230864,0.029312288613303268,0.2863129192914642,0.0213153783109685,309.9793866352635,310.3,7894.505499797114,23731.5641025641,53080,0.005735086128935714
odds_50_500_expected>=300_top3,13305,39913,2.999849680571214,3991300,9255310,5264010,2.318871044521835,2.3055721193596073,390,0.009771252474131235,0.029312288613303268,0.28629940417720684,0.014189618237285,309.98224889133866,310.3,7894.140605284176,23731.5641025641,53080,0.005735086128935714
odds_50_500_expected>=500_top3,13305,39913,2.999849680571214,3991300,9255310,5264010,2.318871044521835,2.3055721193596073,390,0.009771252474131235,0.029312288613303268,0.28629940417720684,0.014189618237285,309.98224889133866,310.3,7894.140605284176,23731.5641025641,53080,0.005735086128935714
odds_50_500_expected>=200_top3,13306,39914,2.9996993837366603,3991400,9255310,5263910,2.318812947837851,2.30551435586511,390,0.009771007666482938,0.02931008567563505,0.28629328683474914,0.014189618237285,309.9758029763992,310.3,7893.948389369122,23731.5641025641,53080,0.005735086128935714
odds_50_500_expected>=150_top3,13307,39915,2.9995491094912454,3991500,9255310,5263810,2.318754854064888,2.305456595264938,390,0.00977076287110109,0.029307883069061395,0.28628670497265185,0.014189618237285,309.9699611674809,310.3,7893.7551570669,23731.5641025641,53080,0.005735086128935714
odds_50_500_expected>=100_top3,13307,39917,2.9996994063274967,3991700,9255310,5263610,2.318638675251146,2.3053410827466996,390,0.009770273317133052,0.029307883069061395,0.2862732894029191,0.0137098438618715,309.9580053611243,310.3,7893.365987376987,23731.5641025641,53080,0.005735086128935714
odds_50_500_expected>=80_top3,13308,39920,2.9996994289149383,3992000,9255310,5263310,2.3184644288577156,2.3051678356713428,390,0.009769539078156312,0.029305680793507663,0.2862526326736462,0.0019619333207316,309.94802855711424,310.3,7892.779426776578,23731.5641025641,53080,0.005735086128935714
odds_50_500_expected>=50_top3,13310,39924,2.9995492111194593,3992400,9255310,5262910,2.3182321410680293,2.304936880072137,390,0.009768560264502554,0.029301277235161533,0.28622489331832596,0.0019619333207316,309.9238052299369,310.3,7891.994633829566,23731.5641025641,53080,0.005735086128935714
odds_100_1000_expected>=500_top10,13306,132401,9.95047347061476,13240100,30617040,17376940,2.312447791179825,2.3049040415102606,954,0.007205383645138632,0.07169697880655343,0.20944984666084987,0.0051042605718742,462.53312814857895,418.0,7472.970676505165,32093.333333333332,99880,0.0032622356700713066
odds_100_1000_expected>=800_top10,13306,132264,9.940177363595371,13226400,30583130,17356730,2.312279229419948,2.3047276658803604,953,0.007205286396903163,0.07162182474071847,0.2096515755602844,0.0086379940576085,462.4476252041372,417.8,7480.028598366168,32091.427072402937,99880,0.003265852775696928
odds_100_1000_expected>=300_top10,13306,132441,9.95347963324816,13244100,30617040,17372940,2.3117493827440145,2.3042079114473615,954,0.007203207465965977,0.07169697880655343,0.2093888097727322,0.0044504393555706,462.5830709523486,418.0,7470.838675231629,32093.333333333332,99880,0.0032622356700713066
odds_100_1000_expected>=200_top10,13306,132444,9.953705095445663,13244400,30617040,17372640,2.311697019117514,2.3041557186433512,954,0.007203044305517803,0.07169697880655343,0.2093841975248116,0.0040534537373654,462.5843465917671,418.0,7470.675377116882,32093.333333333332,99880,0.0032622356700713066
odds_100_1000_expected>=100_top10,13306,132445,9.953780249511498,13244500,30617040,17372540,2.3116795651024953,2.304138321567443,954,0.007202989920344294,0.07169697880655343,0.20938266072950423,0.0040534537373654,462.5833961266941,418.0,7470.6204567347095,32093.333333333332,99880,0.0032622356700713066
odds_100_1000_expected>=150_top10,13306,132445,9.953780249511498,13244500,30617040,17372540,2.3116795651024953,2.304138321567443,954,0.007202989920344294,0.07169697880655343,0.20938266072950423,0.0040534537373654,462.5833961266941,418.0,7470.6204567347095,32093.333333333332,99880,0.0032622356700713066
odds_100_1000_expected>=80_top10,13307,132446,9.953107387089501,13244600,30617040,17372440,2.3116621113510414,2.3041209247542396,954,0.0072029355359920265,0.07169159089201173,0.20938109465180157,0.0019619333207316,462.5830587560213,418.0,7470.564670744469,32093.333333333332,99880,0.0032622356700713066
odds_100_1000_expected>=50_top10,13309,132451,9.951987376962958,13245100,30617040,17371940,2.3115748465470247,2.30403394462858,954,0.007202663626548686,0.07168081749192276,0.209373343218614,0.0007170864680792,462.575375044356,418.0,7470.284799357388,32093.333333333332,99880,0.0032622356700713066
odds_50_1000_top75_by_direct_ticket_score,13326,469135,35.20448746810746,46913500,108174000,61260500,2.3058181546889487,2.303469363829175,5504,0.011732230594604964,0.4130271649407174,0.24097793712320753,3.1594342455866743e-06,395.8120338495316,334.2,5751.527193437082,19653.706395348836,110190,0.0010186366409673305
odds_50_500_top3_by_direct_expected_return,13325,39973,2.9998499061913697,3997300,9255310,5258010,2.3153903885122458,2.302111425212018,390,0.009756585695344357,0.02926829268292683,0.2858766537568126,7.333155838612512e-05,309.6800215145223,310.1,7882.339631718858,23731.5641025641,53080,0.005735086128935714
odds_100_1000_top10_by_direct_expected_return,13326,132645,9.953849617289508,13264500,30617040,17352540,2.3081940517923782,2.3006641788231748,954,0.007192129367861585,0.07158937415578569,0.20906762425055792,8.631054935495771e-06,462.60130046364355,418.0,7459.374965083434,32093.333333333332,99880,0.0032622356700713066
odds_50_1000_top50_by_direct_expected_return,13326,452923,33.9879183550953,45292300,104308520,59016220,2.3030077960271393,2.300574932162862,5258,0.01160903729773052,0.3945670118565211,0.24071592809204553,3.1594342455866743e-06,396.83673229224394,334.9,5810.577480495634,19838.06009889692,110190,0.0010563854227823384
odds_30_500_expected>=1000_top3,13305,39910,2.9996242014280345,3991000,9233200,5242200,2.3135053871210225,2.300205462290153,394,0.009872212478075671,0.02961292747087561,0.28777877922448325,0.0310607812662603,309.53343773490354,310.2,7896.3030488282775,23434.51776649746,53080,0.005748819477537582
odds_30_500_expected>=800_top3,13305,39912,2.9997745208568207,3991200,9233200,5242000,2.313389456804971,2.3000901984365605,394,0.009871717779114051,0.02961292747087561,0.28776604592610533,0.0213153783109685,309.53343856484264,310.2,7895.953672483187,23434.51776649746,53080,0.005748819477537582
odds_30_500_expected>=500_top3,13305,39913,2.999849680571214,3991300,9233200,5241900,2.3133314960038085,2.3000325708415805,394,0.00987147044822489,0.02961292747087561,0.28775931231598,0.0190074649934265,309.5352090797485,310.2,7895.773949339014,23434.51776649746,53080,0.005748819477537582
odds_30_500_expected>=300_top3,13307,39915,2.9995491094912454,3991500,9233200,5241700,2.3132155831141175,2.2999173243141677,394,0.009870975823625203,0.02960847674156459,0.2877506224937887,0.0190074649934265,309.52124264061126,310.2,7895.3959620394935,23434.51776649746,53080,0.005748819477537582
odds_30_500_expected>=200_top3,13309,39918,2.9993237658727177,3991800,9233200,5241400,2.313041735557894,2.299744476176161,394,0.0098702339796583,0.029604027349913593,0.2877330776621696,0.0190074649934265,309.50130016533893,310.1,7894.820203376638,23434.51776649746,53080,0.005748819477537582
odds_30_500_expected>=150_top3,13309,39921,2.9995491772484786,3992100,9233200,5241100,2.3128679141304076,2.299571654016683,394,0.009869492247188198,0.029604027349913593,0.28771422243624306,0.0190074649934265,309.4818967460735,310.1,7894.239766661469,23434.51776649746,53080,0.005748819477537582
odds_50_1000_top50_by_direct_ticket_score,13326,452923,33.9879183550953,45292300,104257080,58964780,2.3018720621385973,2.2994391982743205,5447,0.012026326770775607,0.40874981239681824,0.24681018116229642,3.1594342455866743e-06,384.2691638534585,321.0,5765.963213904391,19140.27538094364,110190,0.0010569066388584833
odds_30_500_expected>=100_top3,13311,39924,2.999323867478026,3992400,9233200,5240800,2.312694118825769,2.299398857829877,394,0.00986875062618976,0.029599579295319662,0.2876947925124122,0.0137098438618715,309.46228584310194,310.1,7893.655177160376,23434.51776649746,53080,0.005748819477537582
odds_30_500_expected>=80_top3,13312,39927,2.999323918269231,3992700,9233200,5240500,2.3125203496380897,2.2992260876098882,394,0.009868009116637865,0.029597355769230768,0.28767491766151826,0.0137098438618715,309.44230721065946,310.1,7893.06905148491,23434.51776649746,53080,0.005748819477537582
odds_30_500_expected>=50_top3,13317,39935,2.9987985281970415,3993500,9233200,5239700,2.3120570927757607,2.2987654939276325,394,0.00986603230249155,0.029586243147856125,0.2876197877559476,0.0055195336634706,309.39087016401646,310.0,7891.499744484752,23434.51776649746,53080,0.005748819477537582
odds_30_500_top3_by_direct_expected_return,13325,39973,2.9998499061913697,3997300,9233200,5235900,2.3098591549295775,2.29658019162935,394,0.009856653240937633,0.02956848030018762,0.287350258056486,0.0001296827014009,309.1680234158057,309.8,7884.017937750946,23434.51776649746,53080,0.005748819477537582
odds_50_1000_top30_by_direct_expected_return,13326,359410,26.970583821101606,35941000,82596590,46655590,2.298116079129685,2.2950502211958486,3807,0.010592359700620462,0.28568212516884284,0.2353907056629007,3.1594342455866743e-06,405.4782259814696,346.1,6154.704530506165,21695.978460730235,110190,0.0013340744454462346
odds_100_1000_top20_by_direct_ticket_score,13326,253957,19.05725649107009,25395700,57720760,32325060,2.272855640915588,2.2685167173970395,2698,0.010623845769165646,0.2024613537445595,0.2558957296828899,3.1594342455866743e-06,312.4972428403234,249.8,5986.603906467406,21393.906597479614,110190,0.001909018522971631
odds_100_1000_top20_by_direct_expected_return,13326,253957,19.05725649107009,25395700,57234850,31839150,2.253722086809972,2.249789137531157,1948,0.007670589903015077,0.14618039921957077,0.205111303679256,3.1594342455866743e-06,439.8488649653288,386.4,6609.2003518433785,29381.33983572895,99880,0.00174509062223453
odds_100_1000_expected>=1000,13306,419381,31.51818728393206,41938100,93235430,51297330,2.223167716229395,2.220540272449157,3375,0.008047574878213367,0.25364497219299564,0.19682816076375245,0.0102272498620287,433.692115761086,378.5,5915.69681176619,27625.312592592592,110190,0.001181846858002371
odds_100_1000_expected>=800,13306,420197,31.57951300165339,42019700,93332710,51313010,2.2211655485403274,2.218543207114758,3376,0.008034326756259563,0.2537201262588306,0.19648419169559916,0.0081091362518587,433.98123380224035,378.9,5905.965189028193,27645.94490521327,110190,0.0011806150276789348
odds_100_1000_expected>=500,13306,420932,31.634751240042085,42093200,93421790,51328590,2.219403371565954,2.2167856090770006,3378,0.008025049176589093,0.2538704343905005,0.1961654388493553,0.0051042605718742,434.24130429618083,379.3,5896.820987060475,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_expected>=300,13306,421149,31.651059672328273,42114900,93421790,51306890,2.2182598082863785,2.215643394618057,3378,0.00802091421325944,0.2538704343905005,0.19606863992117038,0.0031611408980979,434.3244837337854,379.4,5893.994707357115,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_expected>=200,13306,421181,31.65346460243499,42118100,93421790,51303690,2.2180912719234724,2.215475057041984,3378,0.008020304809571182,0.2538704343905005,0.19605416564996603,0.0024198749596076,434.333281653256,379.4,5893.566153543826,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_expected>=150,13306,421190,31.654140989027507,42119000,93421790,51302790,2.2180438756855576,2.215427716707424,3378,0.008020133431467983,0.2538704343905005,0.19605003954180372,0.0020423526916002,434.33826918967685,379.4,5893.444076724417,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_expected>=100,13306,421192,31.654291297159176,42119200,93421790,51302590,2.2180333434633135,2.2154171969078233,3378,0.008020095348439666,0.2538704343905005,0.19604911630703226,0.0015465288502168,434.3394482801192,379.4,5893.4166150361725,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_expected>=80,13307,421193,31.651987675659427,42119300,93421790,51302490,2.2180280773897003,2.2154119370454874,3378,0.008020076307061133,0.2538513564289472,0.19604865550359304,0.0015465288502168,434.3394092494414,379.4,5893.4028174958,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_expected>=50,13309,421198,31.647606882560673,42119800,93421790,51301990,2.2180017473967113,2.215385638108443,3378,0.008019981101524699,0.2538132091066196,0.19604637623616686,0.0007170864680792,434.33732828740875,379.4,5893.333530756965,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_top100_by_direct_ticket_score,13326,421751,31.64873180249137,42175100,93421790,51246690,2.215093503038523,2.212480823993304,3378,0.008009465300615767,0.2534894191805493,0.19578815716045678,3.1594342455866743e-06,434.31076820209086,379.4,5885.503392840716,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_top100_by_direct_expected_return,13326,421751,31.64873180249137,42175100,93421790,51246690,2.215093503038523,2.212480823993304,3378,0.008009465300615767,0.2534894191805493,0.19578763318492676,3.1594342455866743e-06,434.3169498116187,379.4,5885.514542755389,27655.947306098282,110190,0.0011794892818902314
odds_100_1000_top75_by_direct_expected_return,13326,420999,31.592300765420983,42099900,93204750,51104850,2.2138948073510862,2.211277461466654,3372,0.008009520212637084,0.2530391715443494,0.19592592826336636,3.1594342455866743e-06,434.1629184392362,379.2,5888.955286424418,27640.79181494662,110190,0.0011822358839007668
odds_100_1000_top75_by_direct_ticket_score,13326,420999,31.592300765420983,42099900,93136820,51036920,2.2122812643260437,2.2096639184416116,3374,0.00801427081774541,0.25318925408974935,0.19603058758186986,3.1594342455866743e-06,433.6546937166121,378.7,5887.537442626504,27604.273858921162,110190,0.0011830981560246527
